sim_number,price_vnd
813599559,3000000
702659259,1000000
899137779,5000000
869363050,500000
522879789,3000000
972917368,3000000
327052799,450000
763725722,1000000
901635959,3000000
346567773,450000
334695399,450000
981598099,3000000
965486523,500000
934404946,1000000
379188239,450000
853849678,11325000
833678986,10000000
344310876,450000
762633800,1000000
977698299,3000000
762736262,1000000
909550930,500000
336030981,450000
795685985,1000000
971284733,500000
928313313,10000000
877180506,500000
819004270,1000000
815895000,1000000
328050617,500000
823177599,1000000
964888656,5000000
912367350,500000
343110894,450000
889110562,1000000
589445678,13000000
374408008,450000
706829999,75000000
987357979,59000000
372597081,1000000
949171058,1000000
335739699,450000
376601868,450000
343938288,450000
962471168,3000000
795755288,1000000
968200594,3000000
332105166,450000
879928468,500000
382225500,3000000
705608666,5000000
877338861,500000
797040999,5000000
945858979,5000000
865931393,450000
705997797,1000000
362421997,5000000
902939192,5000000
972717134,450000
865712347,450000
394824579,500000
797394567,10000000
968161156,1000000
984345013,450000
925173679,1000000
981871579,3000000
975639589,3000000
397640000,12400000
344156039,450000
936583982,1000000
926365771,1000000
965173879,3000000
862963539,450000
936959879,3000000
327492017,450000
332057339,450000
367121368,3000000
889727769,1000000
819901984,14000000
817052012,15000000
962120668,5000000
943637044,1000000
858266626,5000000
867922440,500000
846888389,3000000
849434678,11325000
942868680,5000000
708039036,1000000
857906688,3000000
922062014,12000000
877116990,500000
888150712,3000000
343482568,450000
889638971,1000000
796262777,5000000
909761685,500000
708055800,1000000
854883939,11000000
867000925,450000
329401639,450000
852832444,1000000
364589686,450000
981994179,5000000
889578913,1000000
392193398,500000
326647039,450000
325877740,450000
343606539,450000
944966584,1000000
866331983,15000000
818061984,15000000
707077883,3000000
784311311,13000000
879598579,500000
962686804,5000000
389101777,5000000
343667288,450000
934265229,500000
799137134,1000000
842894894,3000000
978926766,1000000
896505150,1000000
925423888,10400000
926799579,5000000
839166855,500000
372530205,1000000
969808551,1000000
886253595,1000000
865876639,450000
962884316,500000
921082005,10000000
349121212,50000000
847539567,500000
935391980,3000000
392550222,3000000
914239545,500000
327889166,450000
374621115,1000000
763727327,1000000
827061994,10000000
706838999,12000000
333888827,11900000
778515765,1000000
777666661,50000000
363778889,15000000
819577633,500000
905397633,500000
778504500,1000000
941261994,5000000
889760776,500000
356156579,450000
828759678,11325000
981868388,15000000
985427892,450000
866333214,450000
911321979,10000000
943959595,155000000
778708222,1000000
386992999,60000000
858888828,58000000
921941999,13000000
911831847,1000000
327128883,1000000
334140574,450000
328164447,450000
946508988,3000000
857798868,3000000
968843638,3000000
971422008,5000000
931250789,5000000
989999188,69000000
862967496,450000
933668638,12000000
854466665,3000000
333852739,450000
769912912,3000000
935004800,1000000
862985697,450000
777859999,180000000
328290705,450000
822296296,15000000
823866866,55000000
783256555,5000000
332750386,450000
764772015,1000000
986424243,5000000
913041995,12000000
385709997,450000
925001511,500000
965048492,1000000
784200020,1000000
835198698,3000000
763611466,1000000
915559090,12000000
708137135,1000000
936531314,500000
814222220,5000000
989684493,450000
945094789,5000000
909104343,11000000
965047071,500000
703008822,3000000
566789879,5000000
343845988,450000
946541279,1000000
763571574,1000000
941200200,50000000
763751951,1000000
564332002,500000
856939993,3000000
862940942,450000
866275986,450000
762503506,1000000
817711644,500000
332284068,450000
819384678,11325000
328425186,450000
762641123,1000000
868179888,55000000
979777777,6500000000
962451291,500000
909814111,5000000
325310672,450000
795138168,10000000
349315415,500000
946038158,1000000
828877887,5000000
795641965,1000000
905512022,5000000
898309074,1000000
795592594,1000000
706803803,5000000
327130700,450000
877144411,500000
865157565,450000
947222281,5000000
816266969,5000000
343830539,450000
327010786,450000
336606989,450000
788889983,13000000
971714790,500000
989948617,450000
763648642,1000000
918101996,10000000
981368778,3000000
899651988,3000000
902065139,13125000
819809999,150000000
879935986,500000
979148688,15000000
599340999,13600000
343673539,450000
855999078,5000000
889335789,5000000
343951539,450000
936876696,1000000
899696968,10000000
785183838,12000000
708338888,160000000
765154555,5000000
385324088,450000
358610005,500000
907989768,3000000
357811811,12000000
327986588,500000
979407395,500000
386519838,450000
944730859,1000000
799191668,3000000
708944444,70000000
585452555,3000000
344777602,1000000
343231699,450000
937789000,10000000
975608086,5000000
922738788,500000
926816165,500000
344140374,450000
815966299,500000
339283777,10000000
372284795,500000
763709706,1000000
343406689,450000
926509095,1000000
981864164,450000
935110595,1000000
888883916,10300000
705488799,1000000
364301679,500000
865146314,450000
769175175,12000000
358688986,5000000
342821268,450000
857954788,500000
827865979,1000000
847337886,1000000
329301278,450000
326591768,500000
822951886,500000
879285556,500000
877119936,1000000
799832239,3000000
936269169,3000000
326804188,450000
877995377,500000
922481688,500000
708144800,1000000
778517876,1000000
944300161,1000000
888556776,3000000
962234699,3000000
937502391,12000000
387861984,5000000
889250599,3000000
985908886,10000000
586082006,500000
762674123,1000000
352049766,450000
352037966,450000
969707130,500000
388389883,3000000
325549066,450000
329710234,450000
975682168,10500000
989103457,450000
343203968,450000
877157688,500000
982454367,500000
977934989,3000000
767895879,5000000
334320288,450000
825779279,3000000
344140378,450000
385991888,11000000
856869123,500000
983676463,450000
981228438,1000000
819821993,14000000
788844777,10000000
879481886,500000
857019678,11325000
377399555,10000000
922996986,3000000
379307234,500000
329149239,450000
833833333,399000000
398663221,500000
779456799,12000000
934280044,500000
983887444,3000000
375354066,500000
857301887,500000
703699668,5000000
922089189,5000000
971559555,50000000
901806789,88000000
889999294,3000000
327743689,450000
814999878,3000000
329771066,450000
941849558,1000000
794886777,5000000
763503506,1000000
866141195,450000
392288877,3000000
336091082,450000
702689686,1000000
926033868,3000000
705988118,1000000
772999861,1000000
926700722,1000000
566361992,500000
335157339,450000
762711714,1000000
986198607,5000000
862897578,450000
918777979,139000000
986399376,450000
931287678,3000000
332630739,450000
914646655,1000000
365217978,299000
963380889,3000000
926269000,3000000
832393838,5000000
328270444,450000
966480705,500000
901744210,1000000
823242688,1000000
865365436,450000
795624924,1000000
937228522,3000000
327160597,450000
879611866,500000
839666658,5000000
914726969,5000000
369601113,450000
587332008,500000
946441963,500000
859724678,11325000
329431766,450000
986245199,3000000
826451999,5000000
896507733,1000000
329357339,450000
705790979,5000000
961702921,500000
975230897,3000000
587522005,500000
886575354,1000000
947220467,1000000
941581347,1000000
795655651,1000000
982541237,450000
338471994,3000000
773344200,1000000
379335688,5000000
915539333,14000000
344196839,450000
931485052,3000000
362686779,3000000
764101999,11880000
823322929,3000000
922855552,3000000
762575574,1000000
779353739,12000000
798363666,10000000
772346666,88000000
326404669,500000
569911111,88000000
776272128,1000000
762799044,1000000
867493279,1000000
947515926,1000000
981621575,500000
862918068,450000
768541999,5000000
799098811,1000000
708116464,1000000
355688368,10000000
979472287,500000
932478688,5000000
769085768,500000
908607860,3000000
343801366,450000
334732662,450000
979659459,3000000
376298386,3000000
344090474,450000
936712015,3000000
898988800,5000000
335790345,450000
859266288,5000000
845525666,10500000
772799678,3000000
344310295,450000
832808188,3000000
389187999,11500000
708186669,3000000
869282239,1000000
947963522,1000000
888898110,1000000
707881100,5000000
879879882,1000000
856494978,1000000
865120720,500000
705042012,15000000
983737827,5000000
865281728,450000
327051990,15000000
777733755,5000000
795655900,1000000
708181973,1000000
332598939,450000
867015191,450000
762797345,1000000
702772672,1000000
334039186,450000
815955844,500000
898307420,1000000
983878931,450000
908167979,85000000
327180784,450000
393181816,5000000
344087968,450000
366101972,450000
862996479,450000
763553234,1000000
363368766,500000
356591345,450000
814996866,5000000
778689222,3000000
866868868,265000000
326768888,75000000
328609444,450000
936099090,10000000
865777863,450000
763543143,1000000
911867968,10000000
762738787,1000000
787438666,3000000
865767819,450000
799280694,1000000
968032005,12000000
362281218,500000
948553322,3000000
888516868,69000000
879199882,500000
335169266,450000
856882004,3000000
858898888,209000000
869242007,3000000
567888444,12000000
904216838,500000
909860491,500000
911073839,5000000
853881556,500000
334540739,450000
967555139,10000000
763767070,1000000
386348456,450000
708069012,1000000
869051218,500000
877996588,500000
523452222,67500000
384667447,450000
336143566,450000
848889886,12000000
989868620,5000000
799157432,1000000
865006116,450000
926611691,500000
935263989,3000000
788888989,126000000
708097012,1000000
763548234,1000000
926320999,13000000
879197994,500000
365686000,10000000
866222133,450000
898306944,1000000
816524567,3000000
856367899,5000000
829112013,12000000
877145544,500000
328780539,450000
865577727,450000
778778247,10000000
967778881,15000000
793119368,1000000
329041004,450000
932345678,2500000000
784622226,3000000
888666561,5000000
763700000,58000000
